step,vid,lat_ms,ade,fde,acc_0.5m,acc_1.0m,acc_2.0m,prec_0.5m,prec_1.0m,prec_2.0m,gt_frames
8078,403,2.46,167.6049,267.1716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8079,395,2.47,6.3837,1.4843,0.0500,0.0500,0.1500,0.0500,0.0500,0.1500,20
8081,397,2.46,9.9207,15.7315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8081,400,2.51,168.3579,227.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8088,401,2.50,9.9811,18.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8091,398,2.48,12.8399,37.4058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8091,404,2.45,11.5317,50.2500,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8092,399,2.80,8.8232,10.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8097,402,2.56,176.8500,260.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8103,396,2.56,97.6949,120.2994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8103,403,2.51,168.7529,268.6610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8104,395,2.49,9.4230,27.2123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8104,405,2.49,131.7978,218.2784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8106,397,2.50,11.6954,19.7913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8106,400,2.50,153.3560,191.9555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8113,401,2.55,11.0389,19.1078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8116,398,2.49,12.7099,22.0564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8116,404,2.48,13.1296,52.3397,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8117,399,2.45,24.1273,44.2643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8122,402,2.51,168.2050,224.3206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8125,406,2.88,175.8363,282.1266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8128,403,2.67,168.8767,252.7306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8129,395,2.59,18.5317,53.1045,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
8129,405,2.63,132.6274,219.1721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8131,397,2.56,7.3089,16.0950,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8131,400,2.61,130.8941,156.6137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8138,401,2.59,12.1974,20.1932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8141,398,2.51,5.9640,14.0178,0.0500,0.1000,0.1500,0.0500,0.1000,0.1500,20
8141,404,2.51,14.7115,54.6396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8142,399,2.48,52.8778,87.1812,0.0500,0.1000,0.1500,0.0500,0.1000,0.1500,20
8147,402,2.48,151.6324,188.2504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8147,407,2.66,27.7020,98.8366,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8150,406,2.52,177.2395,283.4958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8153,403,2.50,162.4119,220.1907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8154,395,2.46,33.8136,79.0898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8154,405,2.64,133.0280,219.9342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8156,397,2.58,7.1086,1.6920,0.0000,0.0000,0.1000,0.0000,0.0000,0.1000,20
8156,400,2.53,91.1036,111.7714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8163,401,2.49,6.9171,14.8960,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8166,398,2.70,16.8682,42.8368,0.0000,0.0000,0.1000,0.0000,0.0000,0.1000,20
8166,404,2.52,16.0326,51.2897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8169,408,2.49,139.2135,226.1936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8172,402,2.48,127.3077,152.2494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8172,407,2.48,25.2232,62.5079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8175,406,2.55,177.6811,269.9058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8178,403,2.50,148.8214,187.5627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8179,395,2.49,54.9912,105.1210,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
8179,405,2.46,134.2545,220.8326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8181,397,2.47,8.4582,23.3665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8181,409,2.45,11.1716,48.8511,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8188,401,2.52,6.2982,3.0087,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
8191,398,2.46,34.2616,71.7466,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
8191,404,2.47,12.0495,18.6597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8194,408,2.50,139.9198,226.9687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8197,402,2.50,86.1621,107.2672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8197,407,2.47,13.4824,20.5706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8200,406,2.50,171.2754,234.0668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8203,403,2.51,120.1405,146.7287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8204,405,2.47,135.3087,221.5924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8206,397,2.49,15.6984,48.5186,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
8206,409,2.61,12.7493,50.9609,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8213,401,2.53,9.1238,28.1642,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8216,398,2.52,58.1280,100.8766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8216,404,2.62,10.5379,14.1415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8217,410,2.54,177.4472,284.6932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8219,408,2.54,140.6247,227.7441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8222,407,2.50,14.4950,21.5750,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8225,406,2.55,157.0564,198.2173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8228,403,2.49,92.2010,113.8139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8229,405,2.52,135.9412,222.3475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8231,397,2.49,29.3463,74.0104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8231,409,2.49,14.2858,53.1708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8238,401,2.53,17.6391,53.3286,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8241,404,2.48,27.3329,55.2115,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8242,410,2.47,178.8078,285.8524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8243,411,2.52,8.6442,37.4990,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8244,408,2.55,141.5592,228.5928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8247,407,2.49,41.4689,63.8717,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8250,406,2.47,134.9228,162.3562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8254,405,2.49,130.8105,217.3748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8256,397,2.52,49.4177,99.7243,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
8256,409,2.48,15.8255,54.1103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8263,401,2.50,31.8748,78.4684,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8266,404,2.52,52.4558,88.2911,0.0500,0.0500,0.1000,0.0500,0.0500,0.1000,20
8267,410,2.47,178.2824,265.8018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8268,411,2.50,9.9584,38.7178,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8269,408,2.51,142.7188,229.3237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8275,406,2.52,96.0658,117.5934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8279,405,2.53,130.1501,203.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8281,409,2.50,12.7282,21.8012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8282,412,2.48,200.7790,280.1035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8288,401,2.51,51.8183,103.5303,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8292,410,2.52,170.3329,229.4314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8292,413,2.47,6.8768,13.4764,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8293,411,2.52,11.1633,40.0553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8294,408,2.50,143.5717,229.9439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8298,414,2.50,22.9376,85.6125,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8304,405,2.53,124.6263,180.0439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8306,409,2.48,9.3677,10.6525,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8307,412,2.48,182.6957,231.6337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8311,415,2.55,10.5104,45.8807,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8317,410,2.50,154.4939,193.0804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8317,413,2.50,7.9777,14.5329,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8318,411,2.48,12.4181,41.5133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8319,408,2.46,138.0140,224.4826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8322,416,2.53,132.5008,219.1658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8323,414,2.48,24.0915,73.6209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8329,405,2.51,114.3263,157.1974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8331,409,2.47,24.7287,51.3908,0.0500,0.1000,0.2500,0.0500,0.1000,0.2500,20
8332,412,2.49,154.2540,183.2843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8336,415,2.51,12.1554,48.4302,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8338,417,2.54,22.9343,85.3307,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8342,410,2.53,130.8793,156.8386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8342,413,2.51,8.9844,15.6237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8343,411,2.49,13.2913,34.3225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8344,408,2.49,135.7176,202.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8347,416,2.48,133.5599,219.8997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8348,414,2.46,17.5549,34.2609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8354,405,2.52,99.0622,134.3375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8356,409,2.48,49.0585,84.2409,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8357,412,2.50,115.4370,135.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8361,415,2.50,13.7021,51.0498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8363,417,2.50,24.3471,77.9910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8367,410,2.48,90.4901,111.7343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8367,413,2.44,9.9841,16.5420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8368,411,2.47,8.7790,4.4428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8369,408,2.49,127.9563,177.5379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8372,416,2.47,134.2566,220.6487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8373,414,2.45,6.7856,5.2103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8379,405,2.52,78.8261,111.5344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8384,418,2.48,137.5838,224.3154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8386,415,2.53,15.4011,53.6097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8388,417,2.53,18.7164,38.6112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8392,413,2.51,11.0499,17.5959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8393,411,2.53,12.7001,32.9084,0.0500,0.1000,0.2500,0.0500,0.1000,0.2500,20
8394,408,2.49,115.5203,153.2456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8397,416,2.44,135.1559,221.3774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8398,414,2.63,27.3214,44.9083,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8398,419,2.58,10.5278,46.5033,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8408,420,2.50,6.8651,13.4449,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8409,418,2.46,138.4280,225.0774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8411,415,2.45,13.2888,24.5496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8413,417,2.46,5.1382,0.8616,0.0500,0.4000,0.4500,0.0500,0.4000,0.4500,20
8417,413,2.48,12.2709,20.2321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8418,411,2.44,29.3714,62.8387,0.0500,0.0500,0.1000,0.0500,0.0500,0.1000,20
8419,408,2.46,98.2409,129.0271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8419,421,2.43,6.4925,12.7863,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8422,416,2.45,135.5844,222.0947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8423,414,2.44,56.7604,84.8873,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8423,419,2.43,11.9915,48.2300,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8424,422,2.61,161.3415,257.5680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8429,423,2.66,15.9243,65.1890,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8433,420,2.49,7.9251,14.5960,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8434,418,2.45,139.3854,225.7823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8436,415,2.46,8.5324,7.4607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8438,417,2.48,24.4695,40.4190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8442,413,2.50,7.4049,14.1889,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8443,411,2.48,52.7628,92.8690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8444,421,2.47,7.5590,14.1583,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8447,416,2.63,136.2927,222.8333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8448,419,2.49,13.4207,50.1601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8449,422,2.62,162.2044,258.1963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8454,423,2.49,18.4109,69.9793,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8454,424,2.44,5.8630,12.2206,0.0500,0.0500,0.1500,0.0500,0.0500,0.1500,20
8456,425,2.43,13.5217,57.3400,0.0500,0.0500,0.2000,0.0500,0.0500,0.2000,20
8458,420,2.53,9.0232,15.8462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8459,418,2.72,139.9824,226.5025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8461,415,2.65,22.4189,47.7811,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8463,417,2.50,52.4993,80.1485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8467,413,2.55,6.5195,6.3500,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
8467,426,2.45,177.6110,284.8561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8468,427,2.64,11.3309,49.4325,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8469,421,2.62,8.6239,15.4139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8472,416,2.63,131.3623,217.6910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8473,419,2.61,14.9404,52.2112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8474,422,2.61,163.0252,258.6954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8479,423,2.68,20.5937,65.4612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8479,424,2.62,7.4602,13.9821,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8481,425,2.62,15.5104,60.5992,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8481,428,2.64,137.8769,224.8325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8483,420,2.62,10.0543,16.7807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8484,418,2.66,140.3187,227.1032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8486,415,2.64,45.5471,80.3711,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
8492,413,2.50,9.7097,31.9922,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
8492,426,2.66,178.8435,285.7631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8493,427,2.62,13.3168,53.1707,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8494,421,2.63,9.7108,16.6186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8497,416,2.62,131.6915,212.7060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8498,419,2.61,12.7296,23.1336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8499,422,2.61,163.8569,259.2848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8499,429,2.61,10.0009,42.4236,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8504,423,2.65,16.0730,30.0635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8504,424,2.61,8.8931,15.7972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8506,425,2.64,17.5623,64.0390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8506,428,2.60,138.7875,225.4621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8508,420,2.61,11.1319,17.8604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8509,418,2.61,141.4341,227.8012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8516,430,2.48,6.7554,22.2707,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8517,413,2.45,19.3922,56.5487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8517,426,2.45,177.0623,258.2717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8518,427,2.47,15.4055,57.2551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8519,421,2.49,10.5204,17.1204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8522,416,2.45,128.1039,189.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8523,419,2.46,8.7928,8.7513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8524,422,2.44,162.7904,239.7545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8524,429,2.50,11.8617,46.1913,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8527,431,2.66,6.9482,13.5683,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8529,423,2.62,7.7479,6.1136,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8529,424,2.60,10.1403,17.4599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8531,425,2.66,17.5212,43.7291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8531,428,2.64,139.9323,226.1094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8531,432,2.61,136.4854,222.9228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8533,420,2.63,12.2208,19.1033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8534,418,2.63,136.1880,222.2709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8535,433,2.63,9.2525,40.1921,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8541,430,2.49,8.0386,23.6309,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8542,413,2.46,30.3139,74.3789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8542,426,2.51,167.4036,221.8206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8543,427,2.47,16.7204,47.0735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8543,434,2.43,6.7652,13.7140,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8544,421,2.45,11.5416,18.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8547,416,2.44,119.4678,166.7654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8548,419,2.66,22.5447,48.6720,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8549,422,2.62,155.4415,209.0838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8549,429,2.62,13.7094,50.0804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8552,431,2.69,8.0160,14.5990,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8554,423,2.63,25.1727,42.7738,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8554,424,2.62,11.4278,19.2487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8556,425,2.66,9.8360,9.5190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8556,428,2.62,140.5525,226.6453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8556,432,2.61,137.0647,223.5933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8558,420,2.64,7.2347,14.2758,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
8559,418,2.65,136.4591,218.7640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8560,433,2.62,10.8883,42.9415,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8565,435,2.44,7.1254,29.4097,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8566,430,2.51,9.4992,25.2510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8567,426,2.59,150.0465,185.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8568,427,2.65,11.5127,14.6597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8568,434,2.60,7.7636,14.5074,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8569,421,2.61,6.9252,13.7933,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8572,416,2.60,105.9292,143.8533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8573,419,2.59,45.3379,80.8411,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
8574,422,2.58,133.8253,170.8621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8574,429,2.58,15.6435,54.1102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8577,431,2.61,9.1555,15.9839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8578,436,2.54,9.2977,41.1514,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
8579,423,2.58,58.5420,89.6004,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
8579,424,2.60,12.8014,21.4575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8581,425,2.65,15.3241,25.0312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8581,428,2.60,140.5701,227.1262,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8581,432,2.60,137.5605,224.3279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8583,420,2.60,6.7852,7.1010,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8584,418,2.60,132.8285,194.7828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8585,433,2.60,12.6399,46.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8590,435,2.44,8.4889,30.7803,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8591,430,2.43,10.8726,27.1940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8592,426,2.62,124.9551,149.3294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8593,427,2.62,12.7485,18.9675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8593,434,2.58,8.7676,15.3394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8594,421,2.62,7.8794,14.6650,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8597,416,2.55,87.7416,121.0671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8599,422,2.65,113.5274,140.5403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8599,429,2.60,15.3521,34.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8602,431,2.48,10.1559,16.9583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8603,436,2.44,11.1746,44.1921,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
8604,424,2.45,7.8412,17.6083,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
8606,425,2.47,38.9447,68.7712,0.0000,0.0500,0.2000,0.0000,0.0500,0.2000,20
8606,428,2.61,140.7052,227.7771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8606,432,2.61,138.3306,225.2430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8608,420,2.64,9.8316,31.4695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8609,418,2.61,124.1865,170.8683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8610,433,2.61,14.4057,49.3709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
8615,435,2.45,10.1090,32.7320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
